family,method,encoder,dict_learner,dict_learner_impl,implementation,dataset,atoms,classifier,source,n_seeds,status,macro_precision,macro_recall,macro_f1,macro_pr_auc,minority_precision,minority_recall,minority_f1,minority_pr_auc,accuracy,roc_auc,mcc,macro_f1_std,minority_f1_std,minority_pr_auc_std,mcc_std,roc_auc_std,threshold,fit_seconds,run_started,run_id
pipeline,wl+fddl,wl,fddl,fddl_gpu,wl_fddl_gpu,nci_full,32,LogisticRegression,mccv,5,ok,0.63612,0.653888,0.642157,0.614885,0.304578,0.347692,0.320495,0.244804,0.931348,0.807921,0.287769,0.009119,0.020717,0.015933,0.020115,0.009374,,29.2,20260729_191847,mc_cv_wl_fddl_gpu_nci_full_atoms32_20260729_191847_20260729_192408
pipeline,wl+fddl,wl,fddl,fddl_gpu,wl_fddl_gpu,nci_full,32,GradientBoosting,mccv,5,ok,0.646161,0.654432,0.649513,0.626555,0.324698,0.344615,0.333104,0.269478,0.935174,0.799069,0.299977,0.021294,0.040165,0.043848,0.042107,0.014261,,29.2,20260729_191847,mc_cv_wl_fddl_gpu_nci_full_atoms32_20260729_191847_20260729_192408
pipeline,wl+fddl,wl,fddl,fddl_gpu,wl_fddl_gpu,nci_full,32,LinearSVM,mccv,5,ok,0.630116,0.65144,0.637663,0.615945,0.292773,0.344615,0.312529,0.246715,0.929471,0.809207,0.279136,0.007757,0.019099,0.016375,0.018582,0.00986,,29.2,20260729_191847,mc_cv_wl_fddl_gpu_nci_full_atoms32_20260729_191847_20260729_192408
pipeline,wl+fddl,wl,fddl,fddl_gpu,wl_fddl_gpu,nci_full,32,RandomForest,mccv,5,ok,0.708663,0.683814,0.692827,0.6798,0.447066,0.393077,0.413278,0.374062,0.947266,0.827687,0.389512,0.015521,0.027414,0.034999,0.033343,0.017958,,29.2,20260729_191847,mc_cv_wl_fddl_gpu_nci_full_atoms32_20260729_191847_20260729_192408
pipeline,wl+fddl,wl,fddl,fddl_gpu,wl_fddl_gpu,nci_full,64,LogisticRegression,mccv,5,ok,0.647517,0.681918,0.658755,0.643187,0.324563,0.407692,0.35436,0.300482,0.93041,0.822703,0.324807,0.00667,0.011851,0.025118,0.013425,0.013619,,,20260728_200758,mc_cv_wl_fddl_gpu_nci_full_atoms64_20260728_200758_20260728_201435
pipeline,wl+fddl,wl,fddl,fddl_gpu,wl_fddl_gpu,nci_full,64,GradientBoosting,mccv,5,ok,0.643523,0.656197,0.64789,0.629743,0.31921,0.35,0.330702,0.273888,0.933658,0.813762,0.298169,0.012321,0.024002,0.022108,0.02517,0.007359,,,20260728_200758,mc_cv_wl_fddl_gpu_nci_full_atoms64_20260728_200758_20260728_201435
pipeline,wl+fddl,wl,fddl,fddl_gpu,wl_fddl_gpu,nci_full,64,LinearSVM,mccv,5,ok,0.659676,0.704889,0.678041,0.651214,0.346736,0.452308,0.391114,0.316139,0.933766,0.829467,0.361163,0.006902,0.010723,0.019329,0.010248,0.011245,,,20260728_200758,mc_cv_wl_fddl_gpu_nci_full_atoms64_20260728_200758_20260728_201435
pipeline,wl+fddl,wl,fddl,fddl_gpu,wl_fddl_gpu,nci_full,64,RandomForest,mccv,5,ok,0.72645,0.698254,0.709825,0.688874,0.481316,0.419231,0.445237,0.390692,0.951092,0.842611,0.422477,0.02038,0.03932,0.020512,0.039881,0.006845,,,20260728_200758,mc_cv_wl_fddl_gpu_nci_full_atoms64_20260728_200758_20260728_201435
pipeline,wl+fddl,wl,fddl,fddl_gpu,wl_fddl_gpu,nci_full,128,LogisticRegression,mccv,5,ok,0.657195,0.69209,0.670108,0.635868,0.343021,0.425385,0.375211,0.283918,0.933766,0.835436,0.345637,0.012095,0.024045,0.010945,0.025578,0.00744,,,20260728_214306,mc_cv_wl_fddl_gpu_nci_full_atoms128_20260728_214306_20260728_215203
pipeline,wl+fddl,wl,fddl,fddl_gpu,wl_fddl_gpu,nci_full,128,GradientBoosting,mccv,5,ok,0.66894,0.666629,0.66455,0.653211,0.369122,0.364615,0.360437,0.319127,0.9403,0.828441,0.332861,0.01973,0.041165,0.04136,0.040237,0.013549,,,20260728_214306,mc_cv_wl_fddl_gpu_nci_full_atoms128_20260728_214306_20260728_215203
pipeline,wl+fddl,wl,fddl,fddl_gpu,wl_fddl_gpu,nci_full,128,LinearSVM,mccv,5,ok,0.664289,0.692476,0.674623,0.646101,0.35721,0.423846,0.383092,0.303925,0.935896,0.843085,0.353795,0.007068,0.011681,0.013957,0.011744,0.008207,,,20260728_214306,mc_cv_wl_fddl_gpu_nci_full_atoms128_20260728_214306_20260728_215203
pipeline,wl+fddl,wl,fddl,fddl_gpu,wl_fddl_gpu,nci_full,128,RandomForest,mccv,5,ok,0.708985,0.704815,0.702869,0.689886,0.445621,0.437692,0.433637,0.391782,0.946869,0.851384,0.410354,0.017167,0.034917,0.045642,0.033305,0.014106,,,20260728_214306,mc_cv_wl_fddl_gpu_nci_full_atoms128_20260728_214306_20260728_215203
pipeline,wl+fddl,wl,fddl,fddl_gpu,wl_fddl_gpu,nci_full,256,LogisticRegression,mccv,5,ok,0.679884,0.700057,0.687834,0.664271,0.387776,0.434615,0.406952,0.340206,0.940588,0.850477,0.37819,0.011741,0.022288,0.031608,0.023797,0.014857,,,20260728_215605,mc_cv_wl_fddl_gpu_nci_full_atoms256_20260728_215605_20260728_221140
pipeline,wl+fddl,wl,fddl,fddl_gpu,wl_fddl_gpu,nci_full,256,GradientBoosting,mccv,5,ok,0.659967,0.690805,0.672827,0.664524,0.348747,0.420769,0.379685,0.341428,0.935499,0.836764,0.348718,0.007616,0.014329,0.01605,0.015419,0.014487,,,20260728_215605,mc_cv_wl_fddl_gpu_nci_full_atoms256_20260728_215605_20260728_221140
pipeline,wl+fddl,wl,fddl,fddl_gpu,wl_fddl_gpu,nci_full,256,LinearSVM,mccv,5,ok,0.667257,0.711738,0.685342,0.665824,0.361261,0.463846,0.404307,0.343551,0.936365,0.851047,0.375604,0.016645,0.03386,0.031515,0.036569,0.018532,,,20260728_215605,mc_cv_wl_fddl_gpu_nci_full_atoms256_20260728_215605_20260728_221140
pipeline,wl+fddl,wl,fddl,fddl_gpu,wl_fddl_gpu,nci_full,256,RandomForest,mccv,5,ok,0.741391,0.720524,0.727968,0.717761,0.509063,0.463846,0.480499,0.447439,0.953113,0.859737,0.459296,0.005461,0.012627,0.019846,0.009182,0.01033,,,20260728_215605,mc_cv_wl_fddl_gpu_nci_full_atoms256_20260728_215605_20260728_221140
pipeline,wl+fddl,wl,fddl,fddl_gpu,wl_fddl_gpu,nci_full,512,LogisticRegression,mccv,5,ok,0.693332,0.706306,0.692598,0.674901,0.414024,0.446923,0.416126,0.362909,0.941346,0.833111,0.39357,0.015411,0.029944,0.025101,0.02691,0.006064,,,20260728_221425,mc_cv_wl_fddl_gpu_nci_full_atoms512_20260728_221425_20260728_224332
pipeline,wl+fddl,wl,fddl,fddl_gpu,wl_fddl_gpu,nci_full,512,GradientBoosting,mccv,5,ok,0.678507,0.694068,0.685,0.667392,0.385622,0.421538,0.401025,0.348589,0.941021,0.82476,0.371525,0.005022,0.010912,0.02513,0.011758,0.012764,,,20260728_221425,mc_cv_wl_fddl_gpu_nci_full_atoms512_20260728_221425_20260728_224332
pipeline,wl+fddl,wl,fddl,fddl_gpu,wl_fddl_gpu,nci_full,512,LinearSVM,mccv,5,ok,0.669881,0.698845,0.682437,0.661653,0.367845,0.434615,0.397406,0.337524,0.938278,0.824194,0.367156,0.005732,0.012365,0.026357,0.013365,0.005467,,,20260728_221425,mc_cv_wl_fddl_gpu_nci_full_atoms512_20260728_221425_20260728_224332
pipeline,wl+fddl,wl,fddl,fddl_gpu,wl_fddl_gpu,nci_full,512,RandomForest,mccv,5,ok,0.751216,0.703628,0.723635,0.70349,0.530416,0.426154,0.470739,0.419576,0.955062,0.84714,0.451521,0.006185,0.012132,0.024421,0.013154,0.007414,,,20260728_221425,mc_cv_wl_fddl_gpu_nci_full_atoms512_20260728_221425_20260728_224332
pipeline,wl+fddl,wl,fddl,fddl_gpu,wl_fddl_gpu,nci_full,1024,LogisticRegression,mccv,5,ok,0.682502,0.714035,0.69508,0.673233,0.391618,0.464615,0.421793,0.358384,0.940047,0.847727,0.39395,0.011061,0.019212,0.026338,0.019136,0.015521,,,20260728_230212,mc_cv_wl_fddl_gpu_nci_full_atoms1024_20260728_230212_20260729_000649
pipeline,wl+fddl,wl,fddl,fddl_gpu,wl_fddl_gpu,nci_full,1024,GradientBoosting,mccv,5,ok,0.665614,0.696032,0.677434,0.660638,0.359533,0.430769,0.388433,0.333595,0.936401,0.839188,0.358931,0.011109,0.02101,0.010139,0.020606,0.011076,,,20260728_230212,mc_cv_wl_fddl_gpu_nci_full_atoms1024_20260728_230212_20260729_000649
pipeline,wl+fddl,wl,fddl,fddl_gpu,wl_fddl_gpu,nci_full,1024,LinearSVM,mccv,5,ok,0.684698,0.703084,0.692788,0.668776,0.397148,0.439231,0.415999,0.350354,0.942177,0.841253,0.386876,0.006072,0.01198,0.0224,0.012459,0.019292,,,20260728_230212,mc_cv_wl_fddl_gpu_nci_full_atoms1024_20260728_230212_20260729_000649
pipeline,wl+fddl,wl,fddl,fddl_gpu,wl_fddl_gpu,nci_full,1024,RandomForest,mccv,5,ok,0.722654,0.719683,0.719853,0.704574,0.471602,0.465385,0.465877,0.421171,0.950117,0.858076,0.441223,0.01338,0.026571,0.030069,0.028209,0.013854,,,20260728_230212,mc_cv_wl_fddl_gpu_nci_full_atoms1024_20260728_230212_20260729_000649
pipeline,wl+fddl,wl,fddl,fddl_gpu,wl_fddl_gpu,nci_full,2048,LogisticRegression,mccv,5,ok,0.690977,0.733802,0.708636,0.690494,0.406646,0.503846,0.447792,0.394078,0.942177,0.84086,0.421665,0.017682,0.035637,0.040707,0.039384,0.017508,,,20260729_001755,mc_cv_wl_fddl_gpu_nci_full_atoms2048_20260729_001755_20260729_031023
pipeline,wl+fddl,wl,fddl,fddl_gpu,wl_fddl_gpu,nci_full,2048,GradientBoosting,mccv,5,ok,0.675339,0.693323,0.683455,0.670027,0.379353,0.420769,0.398322,0.353878,0.9403,0.829536,0.367947,0.015233,0.028663,0.041724,0.030329,0.022894,,,20260729_001755,mc_cv_wl_fddl_gpu_nci_full_atoms2048_20260729_001755_20260729_031023
pipeline,wl+fddl,wl,fddl,fddl_gpu,wl_fddl_gpu,nci_full,2048,LinearSVM,mccv,5,ok,0.697599,0.724642,0.709451,0.688557,0.420874,0.482308,0.448274,0.390954,0.944234,0.833523,0.42086,0.015479,0.028981,0.035284,0.030659,0.014622,,,20260729_001755,mc_cv_wl_fddl_gpu_nci_full_atoms2048_20260729_001755_20260729_031023
pipeline,wl+fddl,wl,fddl,fddl_gpu,wl_fddl_gpu,nci_full,2048,RandomForest,mccv,5,ok,0.722223,0.716335,0.71707,0.703332,0.471057,0.458462,0.460361,0.418571,0.950009,0.85611,0.436669,0.020476,0.040877,0.060055,0.040341,0.014287,,,20260729_001755,mc_cv_wl_fddl_gpu_nci_full_atoms2048_20260729_001755_20260729_031023
pipeline,wl+fddl,wl,fddl,fddl_gpu,wl_fddl_gpu,nci_full,4096,LogisticRegression,mccv,5,ok,0.711549,0.712702,0.708274,0.684021,0.449991,0.453846,0.44425,0.379811,0.947266,0.852014,0.420894,0.011857,0.026047,0.024567,0.019978,0.013583,,,20260729_074320,mc_cv_wl_fddl_gpu_nci_full_atoms4096_20260729_074320_20260729_162749
pipeline,wl+fddl,wl,fddl,fddl_gpu,wl_fddl_gpu,nci_full,4096,GradientBoosting,mccv,5,ok,0.680989,0.700745,0.689701,0.679257,0.389944,0.435385,0.410348,0.370347,0.941202,0.847237,0.38078,0.010773,0.01969,0.032709,0.020684,0.01124,,,20260729_074320,mc_cv_wl_fddl_gpu_nci_full_atoms4096_20260729_074320_20260729_162749
pipeline,wl+fddl,wl,fddl,fddl_gpu,wl_fddl_gpu,nci_full,4096,LinearSVM,mccv,5,ok,0.720261,0.708662,0.712067,0.684653,0.467878,0.443077,0.45071,0.381792,0.949323,0.845595,0.426859,0.01066,0.020076,0.027692,0.022719,0.014466,,,20260729_074320,mc_cv_wl_fddl_gpu_nci_full_atoms4096_20260729_074320_20260729_162749
pipeline,wl+fddl,wl,fddl,fddl_gpu,wl_fddl_gpu,nci_full,4096,RandomForest,mccv,5,ok,0.742776,0.719169,0.729923,0.708766,0.512004,0.46,0.483912,0.429034,0.954016,0.861573,0.461035,0.012011,0.023308,0.02784,0.023897,0.007221,,,20260729_074320,mc_cv_wl_fddl_gpu_nci_full_atoms4096_20260729_074320_20260729_162749
pipeline,wl+csfddl,wl,csfddl,csfddl_gpu,wl_csfddl_gpu,nci_full,32,LogisticRegression,mccv,2,ok,0.604698,0.678856,0.627155,0.597677,0.238811,0.426923,0.304103,0.210747,0.907147,0.806579,0.272811,0.022143,0.033397,0.018824,0.030555,0.021251,,29.69,20260808_113303,mc_cv_wl_csfddl_gpu_nci_full_atoms32_20260808_113303_20260808_113515
pipeline,wl+csfddl,wl,csfddl,csfddl_gpu,wl_csfddl_gpu,nci_full,32,GradientBoosting,mccv,2,ok,0.636465,0.646922,0.641446,0.613413,0.306009,0.330769,0.317899,0.24298,0.933406,0.78527,0.28319,0.004042,0.007963,0.011189,0.008203,0.01637,,29.69,20260808_113303,mc_cv_wl_csfddl_gpu_nci_full_atoms32_20260808_113303_20260808_113515
pipeline,wl+csfddl,wl,csfddl,csfddl_gpu,wl_csfddl_gpu,nci_full,32,LinearSVM,mccv,2,ok,0.61034,0.670428,0.63051,0.600262,0.251089,0.401923,0.307049,0.215585,0.913734,0.809308,0.27346,0.024199,0.038702,0.024334,0.038033,0.020563,,29.69,20260808_113303,mc_cv_wl_csfddl_gpu_nci_full_atoms32_20260808_113303_20260808_113515
pipeline,wl+csfddl,wl,csfddl,csfddl_gpu,wl_csfddl_gpu,nci_full,32,RandomForest,mccv,2,ok,0.674006,0.683573,0.67811,0.666044,0.377648,0.4,0.387474,0.346284,0.940534,0.822297,0.357026,0.008203,0.013269,0.005713,0.015419,0.008043,,29.69,20260808_113303,mc_cv_wl_csfddl_gpu_nci_full_atoms32_20260808_113303_20260808_113515
pipeline,wl+csfddl,wl,csfddl,csfddl_gpu,wl_csfddl_gpu,nci_full,64,LogisticRegression,mccv,2,ok,0.622162,0.690179,0.645488,0.614964,0.272823,0.440385,0.335528,0.244546,0.916531,0.809003,0.30429,0.042356,0.074224,0.078979,0.076956,0.056415,,167.08,20260808_060539,mc_cv_wl_csfddl_gpu_nci_full_atoms64_20260808_060539_20260808_061317
pipeline,wl+csfddl,wl,csfddl,csfddl_gpu,wl_csfddl_gpu,nci_full,64,GradientBoosting,mccv,2,ok,0.639112,0.661123,0.646387,0.628482,0.309841,0.361538,0.328294,0.272314,0.932593,0.79904,0.297258,0.032028,0.067715,0.068357,0.069145,0.051407,,167.08,20260808_060539,mc_cv_wl_csfddl_gpu_nci_full_atoms64_20260808_060539_20260808_061317
pipeline,wl+csfddl,wl,csfddl,csfddl_gpu,wl_csfddl_gpu,nci_full,64,LinearSVM,mccv,2,ok,0.617778,0.675632,0.638939,0.610891,0.265547,0.407692,0.321278,0.236692,0.918426,0.805021,0.287517,0.038337,0.069591,0.075855,0.074161,0.04123,,167.08,20260808_060539,mc_cv_wl_csfddl_gpu_nci_full_atoms64_20260808_060539_20260808_061317
pipeline,wl+csfddl,wl,csfddl,csfddl_gpu,wl_csfddl_gpu,nci_full,64,RandomForest,mccv,2,ok,0.671995,0.698845,0.681381,0.658075,0.372034,0.434615,0.395313,0.331472,0.938278,0.817776,0.367559,0.012053,0.028726,0.061594,0.03016,0.031625,,167.08,20260808_060539,mc_cv_wl_csfddl_gpu_nci_full_atoms64_20260808_060539_20260808_061317
pipeline,wl+csfddl,wl,csfddl,csfddl_gpu,wl_csfddl_gpu,nci_full,128,LogisticRegression,mccv,2,ok,0.614077,0.68983,0.637515,0.616533,0.256523,0.444231,0.321926,0.249186,0.91238,0.808797,0.292972,0.001953,0.005088,0.01366,0.013764,0.015022,,67.04,20260808_113659,mc_cv_wl_csfddl_gpu_nci_full_atoms128_20260808_113659_20260808_114050
pipeline,wl+csfddl,wl,csfddl,csfddl_gpu,wl_csfddl_gpu,nci_full,128,GradientBoosting,mccv,2,ok,0.644547,0.68404,0.661231,0.646697,0.318492,0.411538,0.358943,0.308542,0.930969,0.807233,0.326148,0.006688,0.011489,0.015112,0.01186,0.005606,,67.04,20260808_113659,mc_cv_wl_csfddl_gpu_nci_full_atoms128_20260808_113659_20260808_114050
pipeline,wl+csfddl,wl,csfddl,csfddl_gpu,wl_csfddl_gpu,nci_full,128,LinearSVM,mccv,2,ok,0.621046,0.694073,0.646176,0.616153,0.270182,0.448077,0.336639,0.248647,0.916982,0.812017,0.306353,0.008239,0.012467,0.008604,0.010853,0.017101,,67.04,20260808_113659,mc_cv_wl_csfddl_gpu_nci_full_atoms128_20260808_113659_20260808_114050
pipeline,wl+csfddl,wl,csfddl,csfddl_gpu,wl_csfddl_gpu,nci_full,128,RandomForest,mccv,2,ok,0.686882,0.727061,0.704551,0.688257,0.399134,0.490385,0.43995,0.389975,0.941527,0.839124,0.411935,0.017809,0.034587,0.059255,0.037123,0.001237,,67.04,20260808_113659,mc_cv_wl_csfddl_gpu_nci_full_atoms128_20260808_113659_20260808_114050
pipeline,wl+csfddl,wl,csfddl,csfddl_gpu,wl_csfddl_gpu,nci_full,256,LogisticRegression,mccv,2,ok,0.662052,0.694967,0.674436,0.651653,0.352479,0.428846,0.382584,0.31746,0.936113,0.830305,0.353715,0.022101,0.047468,0.095506,0.050939,0.025413,,129.29,20260808_114209,mc_cv_wl_csfddl_gpu_nci_full_atoms256_20260808_114209_20260808_114839
pipeline,wl+csfddl,wl,csfddl,csfddl_gpu,wl_csfddl_gpu,nci_full,256,GradientBoosting,mccv,2,ok,0.656585,0.716085,0.679768,0.660698,0.339379,0.478846,0.396103,0.334543,0.931059,0.835595,0.367427,0.019372,0.033269,0.036413,0.032749,0.007567,,129.29,20260808_114209,mc_cv_wl_csfddl_gpu_nci_full_atoms256_20260808_114209_20260808_114839
pipeline,wl+csfddl,wl,csfddl,csfddl_gpu,wl_csfddl_gpu,nci_full,256,LinearSVM,mccv,2,ok,0.639293,0.71586,0.666988,0.644426,0.304638,0.486538,0.374627,0.304148,0.92366,0.82101,0.346781,0.019107,0.035034,0.095657,0.037339,0.026789,,129.29,20260808_114209,mc_cv_wl_csfddl_gpu_nci_full_atoms256_20260808_114209_20260808_114839
pipeline,wl+csfddl,wl,csfddl,csfddl_gpu,wl_csfddl_gpu,nci_full,256,RandomForest,mccv,2,ok,0.718475,0.72068,0.709043,0.697177,0.462945,0.473077,0.447072,0.405888,0.945046,0.858698,0.430229,0.005309,0.001364,0.039257,0.008364,0.000489,,129.29,20260808_114209,mc_cv_wl_csfddl_gpu_nci_full_atoms256_20260808_114209_20260808_114839
pipeline,wl+csfddl,wl,csfddl,csfddl_gpu,wl_csfddl_gpu,nci_full,512,LogisticRegression,mccv,2,ok,0.638747,0.667946,0.648179,0.63894,0.308397,0.380769,0.334374,0.292081,0.928172,0.821463,0.302738,0.014885,0.019998,0.003597,0.021007,0.016565,,274.78,20260808_061347,mc_cv_wl_csfddl_gpu_nci_full_atoms512_20260808_061347_20260808_062557
pipeline,wl+csfddl,wl,csfddl,csfddl_gpu,wl_csfddl_gpu,nci_full,512,GradientBoosting,mccv,2,ok,0.653363,0.672017,0.661896,0.644385,0.337399,0.380769,0.357509,0.301882,0.935932,0.818774,0.324736,0.013108,0.026289,0.023566,0.027262,0.019162,,274.78,20260808_061347,mc_cv_wl_csfddl_gpu_nci_full_atoms512_20260808_061347_20260808_062557
pipeline,wl+csfddl,wl,csfddl,csfddl_gpu,wl_csfddl_gpu,nci_full,512,LinearSVM,mccv,2,ok,0.639488,0.699721,0.662018,0.636402,0.306691,0.45,0.363331,0.28749,0.926006,0.817421,0.33323,0.002014,0.000432,0.001749,0.003959,0.014126,,274.78,20260808_061347,mc_cv_wl_csfddl_gpu_nci_full_atoms512_20260808_061347_20260808_062557
pipeline,wl+csfddl,wl,csfddl,csfddl_gpu,wl_csfddl_gpu,nci_full,512,RandomForest,mccv,2,ok,0.739244,0.676298,0.700868,0.678888,0.509069,0.371154,0.426351,0.371213,0.952806,0.830184,0.409403,0.018906,0.033781,0.068382,0.047132,0.02194,,274.78,20260808_061347,mc_cv_wl_csfddl_gpu_nci_full_atoms512_20260808_061347_20260808_062557
pipeline,wl+csfddl,wl,csfddl,csfddl_gpu,wl_csfddl_gpu,nci_full,1024,LogisticRegression,mccv,2,ok,0.6842,0.735603,0.703994,0.683203,0.392827,0.511538,0.440472,0.378933,0.938639,0.844845,0.415008,0.013251,0.020141,0.01961,0.01714,0.001865,,672.09,20260808_115819,mc_cv_wl_csfddl_gpu_nci_full_atoms1024_20260808_115819_20260808_122611
pipeline,wl+csfddl,wl,csfddl,csfddl_gpu,wl_csfddl_gpu,nci_full,1024,GradientBoosting,mccv,2,ok,0.650011,0.708691,0.672233,0.665328,0.326912,0.465385,0.382055,0.343036,0.929164,0.834505,0.353053,0.008118,0.010748,0.030874,0.007657,0.000436,,672.09,20260808_115819,mc_cv_wl_csfddl_gpu_nci_full_atoms1024_20260808_115819_20260808_122611
pipeline,wl+csfddl,wl,csfddl,csfddl_gpu,wl_csfddl_gpu,nci_full,1024,LinearSVM,mccv,2,ok,0.702747,0.726668,0.708542,0.67506,0.430892,0.488462,0.447447,0.364031,0.942519,0.836234,0.424372,0.021066,0.033074,0.018889,0.034481,0.000306,,672.09,20260808_115819,mc_cv_wl_csfddl_gpu_nci_full_atoms1024_20260808_115819_20260808_122611
pipeline,wl+csfddl,wl,csfddl,csfddl_gpu,wl_csfddl_gpu,nci_full,1024,RandomForest,mccv,2,ok,0.698754,0.721135,0.704546,0.699259,0.423451,0.476923,0.439475,0.41066,0.942429,0.848716,0.415466,0.013663,0.019442,0.002496,0.02074,0.004917,,672.09,20260808_115819,mc_cv_wl_csfddl_gpu_nci_full_atoms1024_20260808_115819_20260808_122611
pipeline,wl+csfddl,wl,csfddl,csfddl_gpu,wl_csfddl_gpu,nci_full,2048,LogisticRegression,mccv,2,ok,0.724982,0.673949,0.69484,0.681546,0.480741,0.367308,0.41481,0.375603,0.951814,0.83717,0.394922,0.028987,0.057525,0.046987,0.052737,0.014375,,1878.55,20260808_123026,mc_cv_wl_csfddl_gpu_nci_full_atoms2048_20260808_123026_20260808_134324
pipeline,wl+csfddl,wl,csfddl,csfddl_gpu,wl_csfddl_gpu,nci_full,2048,GradientBoosting,mccv,2,ok,0.664055,0.674541,0.668964,0.669966,0.358596,0.382692,0.369982,0.351664,0.939,0.848512,0.338322,0.015179,0.030155,0.005608,0.03091,0.01548,,1878.55,20260808_123026,mc_cv_wl_csfddl_gpu_nci_full_atoms2048_20260808_123026_20260808_134324
pipeline,wl+csfddl,wl,csfddl,csfddl_gpu,wl_csfddl_gpu,nci_full,2048,LinearSVM,mccv,2,ok,0.698242,0.712547,0.7046,0.683297,0.423376,0.455769,0.437994,0.379419,0.945226,0.836072,0.410127,0.006367,0.014111,0.039476,0.013997,0.021579,,1878.55,20260808_123026,mc_cv_wl_csfddl_gpu_nci_full_atoms2048_20260808_123026_20260808_134324
pipeline,wl+csfddl,wl,csfddl,csfddl_gpu,wl_csfddl_gpu,nci_full,2048,RandomForest,mccv,2,ok,0.715472,0.718837,0.712739,0.705291,0.457228,0.467308,0.45349,0.424223,0.946761,0.842331,0.43059,0.012576,0.018431,0.028248,0.023677,0.017129,,1878.55,20260808_123026,mc_cv_wl_csfddl_gpu_nci_full_atoms2048_20260808_123026_20260808_134324
pipeline,wl+csfddl,wl,csfddl,csfddl_gpu,wl_csfddl_gpu,nci_full,4096,LogisticRegression,mccv,2,ok,0.694853,0.6881,0.691354,0.666521,0.419006,0.403846,0.411182,0.348605,0.945678,0.82075,0.382849,0.010905,0.020174,0.014847,0.022009,0.018533,,6060.72,20260808_135220,mc_cv_wl_csfddl_gpu_nci_full_atoms4096_20260808_135220_20260808_173651
pipeline,wl+csfddl,wl,csfddl,csfddl_gpu,wl_csfddl_gpu,nci_full,4096,GradientBoosting,mccv,2,ok,0.668305,0.69957,0.682304,0.664208,0.364619,0.436538,0.397335,0.341401,0.937917,0.828154,0.366537,0.022561,0.043122,0.026122,0.045695,0.004436,,6060.72,20260808_135220,mc_cv_wl_csfddl_gpu_nci_full_atoms4096_20260808_135220_20260808_173651
pipeline,wl+csfddl,wl,csfddl,csfddl_gpu,wl_csfddl_gpu,nci_full,4096,LinearSVM,mccv,2,ok,0.712852,0.674846,0.688893,0.665655,0.456328,0.373077,0.404828,0.346656,0.948295,0.824976,0.383337,0.009596,0.014271,0.000788,0.026874,0.012116,,6060.72,20260808_135220,mc_cv_wl_csfddl_gpu_nci_full_atoms4096_20260808_135220_20260808_173651
pipeline,wl+csfddl,wl,csfddl,csfddl_gpu,wl_csfddl_gpu,nci_full,4096,RandomForest,mccv,2,ok,0.698701,0.709662,0.701821,0.690086,0.424548,0.45,0.432583,0.394369,0.944956,0.831957,0.406396,0.009119,0.021536,0.005543,0.020235,0.003826,,6060.72,20260808_135220,mc_cv_wl_csfddl_gpu_nci_full_atoms4096_20260808_135220_20260808_173651
pipeline,wl+aksvd,wl,aksvd,aksvd,wl_aksvd,nci_full,32,LogisticRegression,mccv,2,ok,0.575371,0.60328,0.584468,0.565159,0.187734,0.263462,0.216058,0.149004,0.911207,0.750115,0.175314,0.004258,0.017472,0.017694,0.017277,0.004825,,47.28,20260808_112324,mc_cv_wl_aksvd_nci_full_atoms32_20260808_112324_20260808_112603
pipeline,wl+aksvd,wl,aksvd,aksvd,wl_aksvd,nci_full,32,GradientBoosting,mccv,2,ok,0.626202,0.644162,0.634394,0.603776,0.285697,0.328846,0.305709,0.222589,0.929886,0.796259,0.269748,0.004751,0.008323,0.023597,0.009052,0.000138,,47.28,20260808_112324,mc_cv_wl_aksvd_nci_full_atoms32_20260808_112324_20260808_112603
pipeline,wl+aksvd,wl,aksvd,aksvd,wl_aksvd,nci_full,32,LinearSVM,mccv,2,ok,0.573405,0.612575,0.584432,0.565955,0.182778,0.290385,0.219821,0.151009,0.90453,0.750228,0.180169,0.002771,0.01793,0.014097,0.020546,0.00507,,47.28,20260808_112324,mc_cv_wl_aksvd_nci_full_atoms32_20260808_112324_20260808_112603
pipeline,wl+aksvd,wl,aksvd,aksvd,wl_aksvd,nci_full,32,RandomForest,mccv,2,ok,0.676466,0.673422,0.671487,0.65834,0.383534,0.378846,0.374318,0.331937,0.940354,0.810255,0.34702,0.007874,0.009087,0.017347,0.016029,0.000231,,47.28,20260808_112324,mc_cv_wl_aksvd_nci_full_atoms32_20260808_112324_20260808_112603
pipeline,wl+aksvd,wl,aksvd,aksvd,wl_aksvd,nci_full,64,LogisticRegression,mccv,2,ok,0.573993,0.649181,0.59243,0.576604,0.180064,0.384615,0.244831,0.170231,0.888919,0.785872,0.209948,0.002155,0.009349,0.016873,0.014228,0.011728,,49.28,20260808_110823,mc_cv_wl_aksvd_nci_full_atoms64_20260808_110823_20260808_111107
pipeline,wl+aksvd,wl,aksvd,aksvd,wl_aksvd,nci_full,64,GradientBoosting,mccv,2,ok,0.614776,0.664848,0.626851,0.606894,0.260412,0.390385,0.299957,0.228514,0.913554,0.807664,0.270196,0.015546,0.013464,0.012467,0.007775,0.003518,,49.28,20260808_110823,mc_cv_wl_aksvd_nci_full_atoms64_20260808_110823_20260808_111107
